iso2,date,semana,population,total_cases,new_cases,total_deaths,new_deaths,google_retail_and_recreation,google_grocery_and_pharmacy,google_parks,google_transit,google_workplaces,google_residential,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
SC,2020-05-21,21,7164788,5922.5714285714275,274.2857142857143,96.57142857142857,3.1428571428571423,-40.285714285714285,-17.57142857142857,-64.14285714285714,-60.57142857142857,-14.428571428571427,12.428571428571427,0,0,0
SC,2020-05-22,21,7164788,6165.428571428571,242.85714285714286,100,3.428571428571428,-40.285714285714285,-17.57142857142857,-64.28571428571428,-60.42857142857142,-14.285714285714285,12.428571428571427,0,0,0
SC,2020-05-23,21,7164788,6394.428571428572,242.85714285714286,104.28571428571429,4.285714285714286,-40.285714285714285,-17.57142857142857,-64.42857142857142,-60.28571428571428,-14,12.428571428571427,0,0,0
SC,2020-05-24,22,7164788,6662,267.57142857142856,108.85714285714286,4.571428571428571,-40.28571428571428,-17.57142857142857,-64.42857142857142,-60.14285714285714,-13.714285714285712,12.428571428571427,0,0,0
SC,2020-05-25,22,7164788,7003.428571428572,296,113.57142857142856,4.7142857142857135,-40.142857142857146,-17.57142857142857,-64.28571428571428,-60,-13.428571428571427,12.428571428571427,0,0,0
SC,2020-05-26,22,7164788,7299.428571428572,310.1428571428571,118.42857142857142,4.7142857142857135,-39.285714285714285,-16.71428571428571,-63.14285714285714,-59.285714285714285,-13,12.142857142857142,0,0,0
SC,2020-05-27,22,7164788,7609.571428571428,310.1428571428571,123.14285714285712,4.857142857142857,-38.57142857142857,-15.857142857142854,-62.14285714285713,-58.857142857142854,-12.142857142857142,11.857142857142856,0,0,0
SC,2020-05-28,22,7164788,7944,334.4285714285714,128.57142857142858,5.285714285714286,-38,-15.142857142857142,-62.14285714285713,-58.714285714285715,-11.142857142857142,11.57142857142857,0,0,0
SC,2020-05-29,22,7164788,8318.714285714286,374.7142857142857,133.85714285714283,5.285714285714286,-37.85714285714286,-14.999999999999998,-62.57142857142857,-58.714285714285715,-11,11.57142857142857,0,0,0
SC,2020-05-30,22,7164788,8696.428571428572,377.71428571428567,137.71428571428572,3.8571428571428568,-37.57142857142857,-14.428571428571427,-63.14285714285714,-58.857142857142854,-10.857142857142858,11.57142857142857,0,0,0
SC,2020-05-31,23,7164788,9076.714285714286,377.71428571428567,141.42857142857142,3.7142857142857135,-37.14285714285714,-13.857142857142856,-63.285714285714285,-58.99999999999999,-10.714285714285714,11.57142857142857,0,0,0
SC,2020-06-01,23,7164788,9438.428571428572,361.7142857142857,145,3.571428571428571,-37,-13.428571428571429,-64.14285714285714,-59.28571428571428,-10.714285714285714,11.57142857142857,0,0,0
SC,2020-06-02,23,7164788,9769.285714285714,358.1428571428571,148.57142857142856,3.571428571428571,-36.857142857142854,-13.285714285714285,-66,-59.99999999999999,-10.714285714285714,11.57142857142857,0,0,0
SC,2020-06-03,23,7164788,10127.42857142857,358.1428571428571,152.85714285714283,3.9999999999999996,-35.857142857142854,-12.142857142857142,-67.28571428571428,-59.99999999999999,-10.714285714285714,11.57142857142857,0,0,0
SC,2020-06-04,23,7164788,10488.57142857143,358.1428571428571,156.85714285714286,3.9999999999999996,-35,-11.285714285714286,-67.28571428571428,-59.71428571428571,-10.714285714285714,11.57142857142857,0,0,0
SC,2020-06-05,23,7164788,10783.857142857143,361.1428571428571,160.42857142857142,3.9999999999999996,-33.42857142857143,-10.14285714285714,-66.28571428571428,-58.714285714285715,-10.142857142857142,11.285714285714285,0,0,0
SC,2020-06-06,23,7164788,11145.571428571426,361.7142857142857,164.85714285714286,4.428571428571428,-33,-10.14285714285714,-66.28571428571428,-58.285714285714285,-10,11.142857142857142,0,0,0
SC,2020-06-07,24,7164788,11511.285714285714,361.7142857142857,169.42857142857142,4.428571428571428,-33,-10.14285714285714,-66.28571428571428,-58.285714285714285,-10,11.142857142857142,0,0,0
