iso2,date,semana,population,total_cases,new_cases,total_deaths,new_deaths,google_retail_and_recreation,google_grocery_and_pharmacy,google_parks,google_transit,google_workplaces,google_residential,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
ES,2020-12-15,51,4018650,216714,3590,4612,41,-14,23,-37,-10,6,5,0,0,0
ES,2020-12-16,51,4018650,220540,3826,4661,49,-13,21,-36,-9,6,5,0,0,0
ES,2020-12-17,51,4018650,223028,2488,4693,32,-14,22,-39,-11,5,5,0,0,0
ES,2020-12-18,51,4018650,224999,1971,4724,31,-12,32,-42,-6,7,5,0,0,0
ES,2020-12-19,51,4018650,227245,2246,4747,23,-13,30,-42,-1,14,3,0,0,0
ES,2020-12-20,52,4018650,228741,1496,4760,13,-20,44,-38,-16,15,5,0,0,0
ES,2020-12-21,52,4018650,230280,1539,4795,35,-7,34,-31,-6,5,4,0,0,0
ES,2020-12-22,52,4018650,232557,2277,4837,42,-4,39,-33,-10,2,4,0,0,0
ES,2020-12-23,52,4018650,234382,1825,4866,29,-2,51,-41,-1,0,4,0,0,0
ES,2020-12-24,52,4018650,236030,1648,4890,24,-13,77,-37,-20,-25,6,0,0,0
ES,2020-12-25,52,4018650,236956,926,4915,25,-70,-65,-41,-64,-71,17,0,0,0
ES,2020-12-26,52,4018650,238377,1421,4926,11,-32,6,-34,-26,-14,8,0,0,0
ES,2020-12-27,53,4018650,239032,655,4940,14,-32,11,-29,-14,2,5,0,0,0
ES,2020-12-28,53,4018650,241273,2241,4960,20,-14,27,-14,-15,-6,7,0,0,0
ES,2020-12-29,53,4018650,244057,2784,5030,70,-11,30,-3,-19,-6,6,0,0,0
ES,2020-12-30,53,4018650,246783,2726,5061,31,-5,47,11,-14,-7,5,0,0,0
ES,2020-12-31,53,4018650,248232,1449,5080,19,-17,73,34,-27,-31,7,0,0,0
ES,2021-01-01,53,4018650,249260,1028,5087,7,-59,-60,38,-61,-71,15,0,0,0
ES,2021-01-02,53,4018650,250227,967,5113,26,-35,5,2,-23,-24,8,0,0,0
ES,2021-01-03,54,4018650,251643,1416,5122,9,-36,7,-41,-14,-3,6,0,0,0
ES,2021-01-04,54,4018650,253115,1472,5176,54,-23,21,-29,-34,-8,9,0,0,0
ES,2021-01-05,54,4018650,255497,2382,5199,23,-19,22,-16,-18,-3,7,0,0,0
ES,2021-01-06,54,4018650,255907,410,5206,7,-17,21,-15,-16,-3,7,0,0,0
ES,2021-01-07,54,4018650,258799,2892,5259,53,-15,27,-17,-14,-3,7,0,0,0
ES,2021-01-08,54,4018650,260836,2037,5285,26,-18,29,-24,-12,-1,6,0,0,0
ES,2021-01-09,54,4018650,262113,1277,5306,21,-21,24,-23,-9,6,5,0,0,0
ES,2021-01-10,55,4018650,263483,1370,5321,15,-29,17,-23,-20,3,5,0,0,0
ES,2021-01-11,55,4018650,265313,1830,5354,33,-18,21,-21,-13,0,6,0,0,0
ES,2021-01-12,55,4018650,267323,2010,5382,28,-18,16,-21,-20,-2,6,0,0,0
ES,2021-01-13,55,4018650,269088,1765,5416,34,-21,11,-23,-19,-4,5,0,0,0
ES,2021-01-14,55,4018650,270913,1825,5448,32,-23,9,-28,-21,-7,5,0,0,0
ES,2021-01-15,55,4018650,272957,2044,5469,21,-27,11,-36,-21,-7,5,0,0,0
ES,2021-01-16,55,4018650,274470,1513,5493,24,-30,7,-31,-20,-3,4,0,0,0
ES,2021-01-17,56,4018650,275504,1034,5506,13,-36,5,-30,-26,-5,3,4.976795690094933e-5,4.976795690094933e-5,0
ES,2021-01-18,56,4018650,277173,1669,5534,28,-27,4,-29,-21,-6,5,0.002587933758849365,0.002587933758849365,0
ES,2021-01-19,56,4018650,278959,1786,5563,29,-25,6,-24,-26,-6,5,0.016896221367872295,0.01687133738942182,2.4883978450474663e-5
ES,2021-01-20,56,4018650,280067,1108,5582,19,-23,8,-25,-24,-6,5,0.15577370509997138,0.15569905316461996,7.465193535142399e-5
ES,2021-01-21,56,4018650,281910,1843,5609,27,-22,9,-27,-21,-5,5,0.31304044890697125,0.3128911450362684,1.4930387070284797e-4
ES,2021-01-22,56,4018650,283849,1939,5633,24,-25,13,-34,-18,-3,5,0.4380326726637055,0.4376096450300474,4.2302763365806924e-4
ES,2021-01-23,56,4018650,284841,992,5658,25,-29,8,-30,-20,0,4,0.48411780075398453,0.4835703532280741,5.474475259104425e-4
ES,2021-01-24,57,4018650,285641,800,5667,9,-36,6,-34,-27,-2,5,0.49852562427680935,0.49797817675089895,5.474475259104425e-4
ES,2021-01-25,57,4018650,287096,1455,5707,40,-26,6,-30,-15,-3,5,0.6061488310751123,0.6055516155923009,5.972154828113919e-4
ES,2021-01-26,57,4018650,288268,1172,5746,39,-25,5,-29,-19,-4,5,0.8063653216876314,0.80524554265736,0.0011197790302713599
ES,2021-01-27,57,4018650,289496,1228,5774,28,-24,6,-29,-18,-3,5,1.029674144302191,1.0284548293581177,0.0012193149440732584
ES,2021-01-28,57,4018650,290609,1113,5794,20,-22,10,-31,-14,-2,5,1.2260833862117875,1.2248143033108134,0.0012690829009742077
ES,2021-01-29,57,4018650,292269,1660,5819,25,-22,20,-33,-10,0,4,1.38715737872171,1.3857887599069338,0.0013686188147761064
ES,2021-01-30,57,4018650,293030,761,5841,22,-25,15,-28,-10,3,3,1.3875555223769176,1.3861869035621415,0.0013686188147761064
ES,2021-01-31,58,4018650,294086,1056,5857,16,-33,10,-30,-20,-1,3,1.3878541301183234,1.3864606273250968,0.001393502793226581
ES,2021-02-01,58,4018650,295183,1097,5888,31,-24,14,-36,-12,0,5,1.5003794806713697,1.498762022072089,0.001617458599280853
ES,2021-02-02,58,4018650,296542,1359,5912,24,-21,13,-34,-17,-1,4,1.6182548865912683,1.616463240142834,0.0017916464484341757
ES,2021-02-03,58,4018650,297610,1068,5930,18,-22,9,-37,-16,0,5,1.7203289661951153,1.7182138280268249,0.0021151381682903464
ES,2021-02-04,58,4018650,299076,1466,5949,19,-21,12,-39,-13,0,4,1.8270314657907507,1.8248416756871089,0.00218979010364177
ES,2021-02-05,58,4018650,300624,1548,5975,26,-21,23,-43,-9,3,4,1.9668296567255172,1.9644905627511726,0.0023390939743446184
ES,2021-02-06,58,4018650,301834,1210,5986,11,-24,21,-48,-14,2,4,1.9979346297886107,1.9955706518358156,0.002363977952795093
ES,2021-02-07,59,4018650,302841,1007,5995,9,-50,-7,-76,-38,-12,10,2.0136115362124096,2.0112475582596145,0.002363977952795093
ES,2021-02-08,59,4018650,303541,700,6012,17,-32,4,-61,-15,-4,8,2.0966991402585444,2.094310278327299,0.0023888619312455676
ES,2021-02-09,59,4018650,304687,1146,6043,31,-29,7,-58,-18,-2,7,2.216241772734625,2.2136538389757754,0.002587933758849365
ES,2021-02-10,59,4018650,306265,1578,6064,21,-19,15,-43,-10,2,4,2.3438716982071095,2.3395916539136277,0.004280044293481642
ES,2021-02-11,59,4018650,307793,1528,6091,27,-18,19,-43,-4,2,4,2.4450499545867395,2.439998506961293,0.005051447625446357
ES,2021-02-12,59,4018650,309294,1501,6116,25,-19,27,-42,1,4,3,2.5402560561382552,2.530327348736516,0.00992870740173939
ES,2021-02-13,59,4018650,310150,856,6135,19,-24,23,-33,-2,0,2,2.570440321998681,2.55988951513568,0.010550806863001257
ES,2021-02-14,60,4018650,310760,610,6141,6,-32,13,-28,-28,-3,5,2.5706891617831857,2.559939283092581,0.010749878690605053
ES,2021-02-15,60,4018650,311236,476,6156,15,-37,-10,-4,-33,-44,11,2.5793239023055006,2.568225647916589,0.0110982543889117
ES,2021-02-16,60,4018650,311647,411,6176,20,-42,-24,-6,-40,-51,11,2.592238687121297,2.581065780797034,0.011172906324263123
ES,2021-02-17,60,4018650,312501,854,6203,27,-30,3,-42,-18,-16,8,2.655891903997611,2.6230201684645342,0.032871735533077026
ES,2021-02-18,60,4018650,313527,1026,6234,31,-23,15,-52,-5,-1,6,2.8765630248964205,2.681671705672303,0.19489131922411757
ES,2021-02-19,60,4018650,315310,1783,6257,23,-30,14,-63,-6,1,7,3.133888246052779,2.764236746170978,0.3696514998818011
ES,2021-02-20,60,4018650,316473,1163,6264,7,-27,18,-58,-11,3,7,3.184079230587386,2.8051460067435583,0.37893322384382816
ES,2021-02-21,61,4018650,317573,1100,6275,11,-36,9,-53,-25,1,8,3.1861446007987757,2.807136725019596,0.37900787577917955
ES,2021-02-22,61,4018650,318812,1239,6298,23,-26,9,-47,-2,5,5,3.3751881850870316,2.8742985828574272,0.5008896022296044
ES,2021-02-23,61,4018650,320053,1241,6318,20,-24,11,-46,-7,4,4,3.584586863747776,2.9780150050390057,0.6065718587087704
ES,2021-02-24,61,4018650,321535,1482,6337,19,-22,11,-40,-3,5,5,3.7941597302576735,3.0894703445186815,0.704689385738992
ES,2021-02-25,61,4018650,322920,1385,6362,25,-20,17,-47,-2,4,5,3.9628233361949907,3.1721846888880596,0.7906386473069315
ES,2021-02-26,61,4018650,324123,1203,6387,25,-21,26,-46,0,7,4,4.136165130080998,3.2845109676135023,0.8516541624674953
ES,2021-02-27,61,4018650,325190,1067,6396,9,-23,25,-49,-7,7,5,4.205541662000921,3.3499558309382502,0.8555858310626703
ES,2021-02-28,62,4018650,326270,1080,6406,10,-36,15,-55,-23,0,7,4.208751695221032,3.352966792330758,0.8557849028902741
ES,2021-03-01,62,4018650,327433,1163,6427,21,-23,20,-45,1,6,4,4.360966991402585,3.4524031702188545,0.9085638211837308
ES,2021-03-02,62,4018650,328490,1057,6457,30,-21,19,-42,-6,5,4,4.617495925248528,3.62674032324288,0.9907556020056487
ES,2021-03-03,62,4018650,329643,1153,6476,19,-19,18,-42,-3,4,4,4.909434760429497,3.844076991029326,1.0653577694001717
ES,2021-03-04,62,4018650,331328,1685,6499,23,-18,21,-41,1,4,4,5.10828263222724,3.986015204110833,1.1222674281164073
ES,2021-03-05,62,4018650,332805,1477,6525,26,-17,33,-43,5,7,3,5.30118323317532,4.124469660209274,1.1767135729660458
ES,2021-03-06,62,4018650,334125,1320,6537,12,-18,31,-42,-1,5,3,5.403008472994663,4.18503726375773,1.2179712092369328
ES,2021-03-07,63,4018650,334837,712,6552,15,-42,10,-67,-25,-6,8,5.403033356973113,4.18503726375773,1.2179960932153833
ES,2021-03-08,63,4018650,336112,1275,6572,20,-27,13,-53,-46,-2,7,5.5527104873527175,4.272579099946499,1.2801313874062186
ES,2021-03-09,63,4018650,337456,1344,6601,29,-27,10,-55,-7,3,6,5.702113893969368,4.343423786595001,1.358690107374367
ES,2021-03-10,63,4018650,338977,1521,6639,38,-23,15,-50,0,4,6,5.860102273151432,4.421559478929491,1.4385427942219402
ES,2021-03-11,63,4018650,340808,1831,6656,17,-25,13,-54,1,2,7,6.022868376195986,4.511191569308101,1.5116768068878852
ES,2021-03-12,63,4018650,342213,1405,6686,30,-21,24,-47,3,7,5,6.198847871797743,4.609931195799584,1.5889166759981586
ES,2021-03-13,63,4018650,343725,1512,6706,20,-23,22,-46,-5,5,5,6.378261356425665,4.7818546029139135,1.5964067535117514
GO,2020-03-01,10,7018354,0,0,0,0,-2,7,-15,-6,3,4,0,0,0
GO,2020-03-02,10,7018354,0,0,0,0,-5,1,-12,0,18,0,0,0,0
GO,2020-03-03,10,7018354,0,0,0,0,0,2,-4,3,14,0,0,0,0
GO,2020-03-04,10,7018354,0,0,0,0,1,2,-6,2,14,-1,0,0,0
GO,2020-03-05,10,7018354,0,0,0,0,-1,4,-5,2,14,-1,0,0,0
GO,2020-03-06,10,7018354,0,0,0,0,3,11,-7,6,18,-2,0,0,0
GO,2020-03-07,10,7018354,0,0,0,0,8,14,-6,6,8,-1,0,0,0
GO,2020-03-08,11,7018354,0,0,0,0,11,12,0,3,5,0,0,0,0
GO,2020-03-09,11,7018354,0,0,0,0,2,6,-1,7,20,-2,0,0,0
GO,2020-03-10,11,7018354,0,0,0,0,4,6,3,8,16,-2,0,0,0
GO,2020-03-11,11,7018354,0,0,0,0,3,3,-4,4,15,-2,0,0,0
GO,2020-03-12,11,7018354,0,0,0,0,1,4,0,5,13,-1,0,0,0
GO,2020-03-13,11,7018354,3,3,0,0,0,7,-7,3,17,-1,0,0,0
GO,2020-03-14,11,7018354,3,0,0,0,-2,7,-8,0,7,0,0,0,0
GO,2020-03-15,12,7018354,3,0,0,0,-5,8,-1,-3,3,1,0,0,0
GO,2020-03-16,12,7018354,3,0,0,0,-9,7,-6,-7,11,2,0,0,0
GO,2020-03-17,12,7018354,6,3,0,0,-13,10,-9,-11,-1,5,0,0,0
GO,2020-03-18,12,7018354,8,2,0,0,-20,6,-16,-18,-8,8,0,0,0
GO,2020-03-19,12,7018354,12,4,0,0,-41,1,-22,-26,-19,12,0,0,0
GO,2020-03-20,12,7018354,15,3,0,0,-54,-4,-38,-38,-27,17,0,0,0
GO,2020-03-21,12,7018354,20,5,0,0,-68,-19,-49,-47,-36,18,0,0,0
GO,2020-03-22,13,7018354,21,1,0,0,-73,-35,-56,-57,-34,17,0,0,0
GO,2020-03-23,13,7018354,23,2,0,0,-67,-26,-42,-53,-43,22,0,0,0
GO,2020-03-24,13,7018354,27,4,0,0,-68,-30,-42,-56,-51,24,0,0,0
GO,2020-03-25,13,7018354,29,2,0,0,-69,-32,-45,-58,-52,24,0,0,0
GO,2020-03-26,13,7018354,39,10,1,1,-67,-27,-36,-53,-51,24,0,0,0
GO,2020-03-27,13,7018354,49,10,1,0,-67,-24,-42,-53,-47,24,0,0,0
GO,2020-03-28,13,7018354,56,7,1,0,-70,-28,-51,-54,-41,19,0,0,0
GO,2020-03-29,14,7018354,58,2,1,0,-67,-27,-44,-50,-28,15,0,0,0
GO,2020-03-30,14,7018354,61,3,1,0,-57,-21,-31,-47,-40,20,0,0,0
GO,2020-03-31,14,7018354,65,4,1,0,-55,-17,-26,-45,-42,20,0,0,0
GO,2020-04-01,14,7018354,71,6,1,0,-54,-15,-28,-45,-42,20,0,0,0
GO,2020-04-02,14,7018354,73,2,1,0,-54,-13,-24,-44,-42,20,0,0,0
GO,2020-04-03,14,7018354,88,15,2,1,-56,-10,-32,-44,-38,21,0,0,0
GO,2020-04-04,14,7018354,103,15,2,0,-59,-11,-38,-41,-32,16,0,0,0
GO,2020-04-05,15,7018354,115,12,3,1,-61,-18,-37,-45,-25,13,0,0,0
GO,2020-04-06,15,7018354,119,4,5,2,-49,-13,-31,-43,-32,17,0,0,0
GO,2020-04-07,15,7018354,133,14,5,0,-46,-7,-26,-39,-35,17,0,0,0
GO,2020-04-08,15,7018354,158,25,7,2,-45,-4,-25,-38,-36,16,0,0,0
GO,2020-04-09,15,7018354,179,21,7,0,-42,9,-14,-35,-39,15,0,0,0
GO,2020-04-10,15,7018354,191,12,8,1,-70,-28,-30,-51,-70,26,0,0,0
GO,2020-04-11,15,7018354,209,18,10,2,-56,-4,-32,-39,-35,13,0,0,0
GO,2020-04-12,16,7018354,229,20,14,4,-59,-17,-36,-41,-22,8,0,0,0
GO,2020-04-13,16,7018354,233,4,15,1,-47,-14,-28,-39,-30,15,0,0,0
GO,2020-04-14,16,7018354,284,51,15,0,-50,-18,-35,-44,-35,17,0,0,0
GO,2020-04-15,16,7018354,304,20,15,0,-48,-13,-32,-41,-34,17,0,0,0
GO,2020-04-16,16,7018354,318,14,16,1,-49,-12,-32,-42,-35,18,0,0,0
GO,2020-04-17,16,7018354,335,17,16,0,-51,-8,-36,-42,-31,19,0,0,0
GO,2020-04-18,16,7018354,378,43,18,2,-59,-13,-47,-44,-26,15,0,0,0
GO,2020-04-19,17,7018354,393,15,18,0,-62,-16,-44,-46,-21,13,0,0,0
GO,2020-04-20,17,7018354,403,10,19,1,-46,-10,-28,-41,-33,16,0,0,0
GO,2020-04-21,17,7018354,421,18,19,0,-65,-29,-33,-51,-63,23,0,0,0
GO,2020-04-22,17,7018354,438,17,21,2,-42,-13,-31,-39,-26,15,0,0,0
GO,2020-04-23,17,7018354,453,15,23,2,-42,-10,-27,-36,-27,16,0,0,0
GO,2020-04-24,17,7018354,486,33,24,1,-45,-7,-32,-36,-23,16,0,0,0
GO,2020-04-25,17,7018354,506,20,25,1,-49,-7,-36,-33,-17,13,0,0,0
GO,2020-04-26,18,7018354,573,67,25,0,-55,-13,-35,-37,-14,11,0,0,0
GO,2020-04-27,18,7018354,616,43,26,1,-41,-11,-25,-35,-19,15,0,0,0
GO,2020-04-28,18,7018354,661,45,27,1,-39,-9,-22,-32,-23,12,0,0,0
GO,2020-04-29,18,7018354,705,44,27,0,-38,-8,-23,-33,-23,15,0,0,0
GO,2020-04-30,18,7018354,781,76,29,2,-33,8,-12,-26,-23,12,0,0,0
GO,2020-05-01,18,7018354,808,27,29,0,-62,-11,-21,-41,-60,22,0,0,0
GO,2020-05-02,18,7018354,825,17,30,1,-49,-4,-27,-33,-22,12,0,0,0
GO,2020-05-03,19,7018354,850,25,30,0,-54,-13,-28,-34,-12,9,0,0,0
GO,2020-05-04,19,7018354,861,11,30,0,-37,-4,-22,-30,-16,13,0,0,0
GO,2020-05-05,19,7018354,922,61,38,8,-34,-1,-16,-27,-20,14,0,0,0
GO,2020-05-06,19,7018354,1024,102,44,6,-33,1,-21,-27,-20,14,0,0,0
GO,2020-05-07,19,7018354,1027,3,44,0,-32,8,-18,-25,-21,14,0,0,0
GO,2020-05-08,19,7018354,1053,26,47,3,-32,14,-21,-23,-16,13,0,0,0
GO,2020-05-09,19,7018354,1069,16,47,0,-33,18,-26,-18,-10,10,0,0,0
GO,2020-05-10,20,7018354,1093,24,47,0,-42,16,-28,-14,8,6,0,0,0
GO,2020-05-11,20,7018354,1100,7,49,2,-34,-1,-21,-28,-16,13,0,0,0
GO,2020-05-12,20,7018354,1115,15,52,3,-32,1,-16,-26,-19,14,0,0,0
GO,2020-05-13,20,7018354,1134,19,61,9,-35,-4,-21,-30,-19,14,0,0,0
GO,2020-05-14,20,7018354,1423,289,64,3,-37,-3,-20,-31,-21,13,0,0,0
GO,2020-05-15,20,7018354,1572,149,67,3,-39,2,-24,-29,-16,15,0,0,0
GO,2020-05-16,20,7018354,1640,68,69,2,-44,2,-30,-26,-11,12,0,0,0
GO,2020-05-17,21,7018354,1692,52,70,1,-52,-7,-30,-31,-5,10,0,0,0
GO,2020-05-18,21,7018354,1749,57,73,3,-37,-7,-22,-31,-14,14,0,0,0
GO,2020-05-19,21,7018354,1846,97,73,0,-38,-5,-18,-28,-18,14,0,0,0
GO,2020-05-20,21,7018354,1978,132,78,5,-42,0,-17,-25,-18,15,0,0,0
GO,2020-05-21,21,7018354,2114,136,85,7,-42,3,-12,-24,-19,15,0,0,0
GO,2020-05-22,21,7018354,2304,190,93,8,-46,7,-20,-22,-15,14,0,0,0
GO,2020-05-23,21,7018354,2377,73,95,2,-52,2,-30,-23,-10,12,0,0,0
GO,2020-05-24,22,7018354,2443,66,95,0,-62,-5,-36,-31,-6,11,0,0,0
GO,2020-05-25,22,7018354,2512,69,96,1,-42,0,-21,-26,-13,14,0,0,0
GO,2020-05-26,22,7018354,2671,159,104,8,-41,0,-17,-23,-15,14,0,0,0
GO,2020-05-27,22,7018354,2843,172,108,4,-41,2,-18,-23,-15,14,0,0,0
GO,2020-05-28,22,7018354,3090,247,115,7,-41,5,-14,-22,-16,14,0,0,0
GO,2020-05-29,22,7018354,3319,229,119,4,-41,14,-18,-19,-12,14,0,0,0
GO,2020-05-30,22,7018354,3585,266,122,3,-46,13,-24,-16,-3,11,0,0,0
GO,2020-05-31,23,7018354,3702,117,124,2,-56,3,-21,-21,2,9,0,0,0
GO,2020-06-01,23,7018354,3906,204,127,3,-39,7,-16,-21,-10,13,0,0,0
GO,2020-06-02,23,7018354,4377,471,151,24,-37,6,-11,-19,-14,14,0,0,0
GO,2020-06-03,23,7018354,4570,193,155,4,-38,6,-14,-20,-14,14,0,0,0
GO,2020-06-04,23,7018354,4944,374,164,9,-37,10,-9,-18,-14,13,0,0,0
GO,2020-06-05,23,7018354,5373,429,167,3,-35,21,-14,-16,-10,13,0,0,0
GO,2020-06-06,23,7018354,5669,296,172,5,-40,20,-19,-12,-3,10,0,0,0
GO,2020-06-07,24,7018354,5813,144,173,1,-50,8,-16,-19,4,9,0,0,0
GO,2020-06-08,24,7018354,6124,311,173,0,-35,9,-14,-19,-9,13,0,0,0
GO,2020-06-09,24,7018354,6521,397,180,7,-33,7,-11,-17,-14,13,0,0,0
GO,2020-06-10,24,7018354,7159,638,188,8,-28,16,-9,-15,-14,11,0,0,0
GO,2020-06-11,24,7018354,7657,498,189,1,-53,-3,-4,-33,-54,21,0,0,0
GO,2020-06-12,24,7018354,7846,189,194,5,-31,22,-8,-22,-22,14,0,0,0
GO,2020-06-13,24,7018354,7940,94,208,14,-46,5,-18,-24,-7,11,0,0,0
GO,2020-06-14,25,7018354,7944,4,211,3,-53,-3,-17,-25,3,8,0,0,0
GO,2020-06-15,25,7018354,10182,2238,226,15,-36,4,-16,-24,-10,13,0,0,0
GO,2020-06-16,25,7018354,11264,1082,246,20,-35,3,-13,-23,-14,14,0,0,0
GO,2020-06-17,25,7018354,12236,972,252,6,-36,2,-17,-25,-15,14,0,0,0
GO,2020-06-18,25,7018354,13304,1068,264,12,-37,3,-14,-24,-16,13,0,0,0
GO,2020-06-19,25,7018354,14027,723,281,17,-39,9,-19,-22,-12,13,0,0,0
GO,2020-06-20,25,7018354,14880,853,295,14,-43,10,-23,-20,-2,10,0,0,0
GO,2020-06-21,26,7018354,15619,739,303,8,-52,0,-20,-26,5,9,0,0,0
GO,2020-06-22,26,7018354,16536,917,311,8,-36,1,-18,-25,-11,13,0,0,0
GO,2020-06-23,26,7018354,17568,1032,329,18,-34,2,-12,-22,-15,14,0,0,0
GO,2020-06-24,26,7018354,18622,1054,363,34,-35,0,-16,-24,-15,14,0,0,0
GO,2020-06-25,26,7018354,19547,925,384,21,-35,5,-12,-24,-15,14,0,0,0
GO,2020-06-26,26,7018354,20863,1316,409,25,-38,9,-18,-23,-12,14,0,0,0
GO,2020-06-27,26,7018354,21620,757,429,20,-43,9,-23,-21,-4,11,0,0,0
GO,2020-06-28,27,7018354,21984,364,435,6,-53,-1,-22,-28,1,10,0,0,0
GO,2020-06-29,27,7018354,23007,1023,437,2,-34,4,-17,-25,-10,14,0,0,0
GO,2020-06-30,27,7018354,24381,1374,474,37,-32,9,-13,-25,-15,14,0,0,0
GO,2020-07-01,27,7018354,25541,1160,503,29,-36,11,-18,-26,-17,14,0,0,0
GO,2020-07-02,27,7018354,26263,722,545,42,-36,15,-14,-25,-20,15,0,0,0
GO,2020-07-03,27,7018354,26330,67,586,41,-37,21,-17,-24,-15,14,0,0,0
GO,2020-07-04,27,7018354,28494,2164,611,25,-46,14,-24,-24,-9,12,0,0,0
GO,2020-07-05,28,7018354,28526,32,621,10,-56,-2,-23,-29,-3,10,0,0,0
GO,2020-07-06,28,7018354,29296,770,654,33,-37,12,-13,-26,-16,14,0,0,0
GO,2020-07-07,28,7018354,31308,2012,701,47,-34,15,-8,-22,-20,14,0,0,0
GO,2020-07-08,28,7018354,32664,1356,733,32,-36,11,-13,-25,-19,14,0,0,0
GO,2020-07-09,28,7018354,33876,1212,769,36,-36,14,-9,-24,-20,14,0,0,0
GO,2020-07-10,28,7018354,35138,1262,807,38,-37,19,-14,-22,-16,14,0,0,0
GO,2020-07-11,28,7018354,35793,655,844,37,-48,10,-19,-23,-10,12,0,0,0
GO,2020-07-12,29,7018354,36244,451,849,5,-58,-8,-19,-29,-4,10,0,0,0
GO,2020-07-13,29,7018354,36696,452,852,3,-37,6,-11,-26,-15,14,0,0,0
GO,2020-07-14,29,7018354,37832,1136,880,28,-30,6,-5,-23,-18,13,0,0,0
GO,2020-07-15,29,7018354,38895,1063,927,47,-28,9,-9,-24,-16,13,0,0,0
GO,2020-07-16,29,7018354,40201,1306,986,59,-29,11,-6,-23,-18,13,0,0,0
GO,2020-07-17,29,7018354,40681,480,1029,43,-31,15,-11,-23,-14,13,0,0,0
GO,2020-07-18,29,7018354,40795,114,1079,50,-39,11,-17,-22,-6,11,0,0,0
GO,2020-07-19,30,7018354,40769,0,1092,13,-48,-2,-13,-27,0,9,0,0,0
GO,2020-07-20,30,7018354,40772,3,1106,14,-28,9,-8,-24,-12,13,0,0,0
GO,2020-07-21,30,7018354,43794,3022,1154,48,-27,7,-3,-23,-16,13,0,0,0
GO,2020-07-22,30,7018354,47284,3490,1193,39,-28,7,-9,-25,-15,13,0,0,0
GO,2020-07-23,30,7018354,50458,3174,1262,69,-28,10,-4,-22,-16,13,0,0,0
GO,2020-07-24,30,7018354,52847,2389,1332,70,-30,15,-9,-22,-12,13,0,0,0
GO,2020-07-25,30,7018354,54801,1954,1378,46,-36,13,-10,-20,-4,10,0,0,0
GO,2020-07-26,31,7018354,55914,1113,1392,14,-45,3,-7,-25,1,9,0,0,0
GO,2020-07-27,31,7018354,57985,2071,1400,8,-30,7,-7,-23,-11,13,0,0,0
GO,2020-07-28,31,7018354,60637,2652,1473,73,-28,7,-3,-22,-15,13,0,0,0
GO,2020-07-29,31,7018354,63658,3021,1554,81,-27,8,-7,-24,-15,13,0,0,0
GO,2020-07-30,31,7018354,65269,1611,1564,10,-25,13,-2,-21,-16,12,0,0,0
GO,2020-07-31,31,7018354,67941,2672,1656,92,-28,19,-7,-20,-14,13,0,0,0
GO,2020-08-01,31,7018354,69487,1546,1686,30,-30,21,-9,-18,-4,10,0,0,0
GO,2020-08-02,32,7018354,70115,628,1697,11,-39,9,-7,-23,1,9,0,0,0
GO,2020-08-03,32,7018354,70252,137,1716,19,-24,14,-6,-21,-9,12,0,0,0
GO,2020-08-04,32,7018354,73231,2979,1791,75,-21,15,-2,-19,-13,12,0,0,0
GO,2020-08-05,32,7018354,76605,3374,1830,39,-20,17,-7,-22,-13,12,0,0,0
GO,2020-08-06,32,7018354,79897,3292,1888,58,-18,22,0,-20,-14,11,0,0,0
GO,2020-08-07,32,7018354,82807,2910,1946,58,-18,27,-4,-16,-9,11,0,0,0
GO,2020-08-08,32,7018354,84531,1724,2008,62,-19,29,-8,-14,-1,8,0,0,0
GO,2020-08-09,33,7018354,85071,540,2020,12,-31,21,-5,-14,12,6,0,0,0
GO,2020-08-10,33,7018354,86451,1380,2023,3,-20,15,-5,-20,-9,11,0,0,0
GO,2020-08-11,33,7018354,90226,3775,2099,76,-19,13,-2,-19,-13,12,0,0,0
GO,2020-08-12,33,7018354,93274,3048,2135,36,-20,12,-5,-20,-12,12,0,0,0
GO,2020-08-13,33,7018354,96749,3475,2213,78,-20,15,-1,-19,-13,12,0,0,0
GO,2020-08-14,33,7018354,99234,2485,2286,73,-22,20,-5,-17,-9,11,0,0,0
GO,2020-08-15,33,7018354,100938,1704,2286,0,-25,19,-3,-16,-2,9,0,0,0
GO,2020-08-16,34,7018354,101592,654,2322,36,-32,9,3,-21,2,8,0,0,0
GO,2020-08-17,34,7018354,102665,1073,2336,14,-24,11,-7,-20,-8,11,0,0,0
GO,2020-08-18,34,7018354,105962,3297,2414,78,-23,10,-3,-18,-11,12,0,0,0
GO,2020-08-19,34,7018354,109253,3291,2475,61,-23,9,-7,-20,-11,11,0,0,0
GO,2020-08-20,34,7018354,111836,2583,2558,83,-22,13,-1,-19,-13,11,0,0,0
GO,2020-08-21,34,7018354,113051,1215,2647,89,-24,17,-9,-18,-8,11,0,0,0
GO,2020-08-22,34,7018354,115530,2479,2713,66,-27,17,-10,-17,0,9,0,0,0
GO,2020-08-23,35,7018354,116664,1134,2743,30,-34,8,-5,-21,3,8,0,0,0
GO,2020-08-24,35,7018354,118569,1905,2758,15,-24,9,-6,-20,-6,11,0,0,0
GO,2020-08-25,35,7018354,122130,3561,2839,81,-21,12,-1,-17,-10,11,0,0,0
