iso2,date,semana,population,total_cases,new_cases,total_deaths,new_deaths,people_vaccinated,people_fully_vaccinated,total_vaccinations,google_retail_and_recreation,google_grocery_and_pharmacy,google_parks,google_transit,google_workplaces,google_residential,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Norte,2020-12-30,53,18430980,853706.98417,2604.81608,17931.79206,55.08041,133.92214,1.43142,135.35356,-12.1073528571429,28.9950114285714,18.6079571428571,7.20571714285714,-13.40494,8.20594857142857,7.343807003208728e-4,7.266143200198797e-4,7.76638030099322e-6
Norte,2020-12-31,53,18430980,856364.50342,2657.51925,17989.20604,57.41398,83.26414,1.98895,85.25309,-13.5961357142857,27.58782,18.0745457142857,6.98198142857143,-13.3221014285714,8.42602285714286,4.625532120375585e-4,4.517618705028165e-4,1.0791341534742049e-5
Norte,2021-01-01,53,18430980,859109.23484,2744.73142,18049.26996,60.06392,93.08195,2.67299,95.75494,-14.7635557142857,26.4074928571429,17.0833228571429,6.94872142857143,-12.80386,8.60204142857143,5.195325479166057e-4,5.050298464867306e-4,1.4502701429875135e-5
Norte,2021-01-02,53,18430980,861990.96213,2881.72729,18112.49988,63.22992,236.94701,3.4417,240.38871,-15.4477757142857,25.6193085714286,15.5732085714286,7.19861285714286,-11.7546085714286,8.72555142857143,0.0013042643961417137,0.001285590945245451,1.8673450896262705e-5
Norte,2021-01-03,1,18430980,865069.39709,3078.43496,18179.53698,67.0371,489.58606,4.2461,493.83216,-15.5484728571429,25.3274028571429,13.52251,7.77342,-10.1352028571429,8.79111714285714,0.0026793592093312456,0.0026563213676104036,2.303784172084176e-5
Norte,2021-01-04,1,18430980,868392.79308,3323.39599,18250.84921,71.31223,819.3102,4.95475,824.26495,-15.2114471428571,25.3913257142857,11.0670885714286,8.51124571428571,-8.13238571428571,8.80538571428571,0.004472171040281092,0.004445288313480889,2.6882726800202702e-5
Norte,2021-01-05,1,18430980,871992.59842,3599.80534,18326.65663,75.80742,1224.77874,5.41289,1230.19163,-14.6440142857143,25.6094985714286,8.38218428571428,9.19927428571429,-5.98936571428571,8.77802428571429,0.006674586104482779,0.006645217671550835,2.9368432931943937e-5
Norte,2021-01-06,1,18430980,875883.45645,3890.85803,18406.93146,80.27483,1706.16526,5.46582,1711.63108,-14.0534985714286,25.7803328571429,5.64304857142857,9.62468285714286,-3.94935142857143,8.71870142857143,0.009286706838160533,0.00925705122570802,2.965561245251202e-5
Norte,2021-01-07,1,18430980,880065.38803,4181.93158,18491.47069,84.53923,2255.65861,4.92837,2260.58698,-13.6226828571429,25.72535,2.99133857142857,9.62142,-2.22707285714286,8.63817142857143,0.012265148027939916,0.012238408429719962,2.673959821995358e-5
Norte,2021-01-08,1,18430980,884532.52225,4467.13422,18580.18667,88.71598,2833.50845,3.94336,2837.45181,-13.43622,25.3584914285714,0.434398571428571,9.21051428571428,-0.923314285714286,8.55155142857143,0.015395013233154179,0.015373617951948295,2.1395281205882708e-5
Norte,2021-01-09,1,18430980,889275.27904,4742.75679,18673.17976,92.99309,3391.97974,4.03855,3396.01829,-13.5542357142857,24.6168028571429,-2.05402571428571,8.45975142857143,-0.110375714285714,8.47504428571429,0.01842559804199234,0.018403686293403825,2.191174858851781e-5
Norte,2021-01-10,2,18430980,894279.83552,5004.55648,18770.72364,97.54388,3864.14638,7.96245,3872.10883,-14.01828,23.4656042857143,-4.49304,7.43091285714286,0.170668571428571,8.42302714285714,0.02100869747566326,0.02096549602896862,4.320144669464131e-5
Norte,2021-01-11,2,18430980,899525.99148,5246.15596,18873.20664,102.483,4106.31869,13.424620000000001,4119.74331,-14.7956928571429,21.9833371428571,-6.87323142857143,6.16173857142857,0.00362428571428583,8.40258428571429,0.02235227486547107,0.022279437609937183,7.283725553388914e-5
Norte,2021-01-12,2,18430980,904986.63568,5460.6442,18981.11696,107.91032,3955.61599,20.91704,3976.53303,-15.8352414285714,20.2766985714286,-9.17804571428571,4.68395714285714,-0.496478571428571,8.41897285714286,0.021575266372162522,0.021461777887014147,1.1348848514837519e-4
